model,fpr,tpr,threshold
logistic_regression,0.1499267935578331,0.6598290598290598,0.605359062984418
logistic_regression,0.150805270863836,0.6598290598290598,0.6049345980533768
logistic_regression,0.150805270863836,0.6615384615384615,0.604657794058481
logistic_regression,0.1516837481698389,0.6615384615384615,0.6025601180946013
logistic_regression,0.1516837481698389,0.6632478632478632,0.6023414248709774
logistic_regression,0.1525622254758418,0.6632478632478632,0.6019043044117196
logistic_regression,0.1525622254758418,0.6649572649572649,0.601867573811354
logistic_regression,0.1528550512445095,0.6649572649572649,0.6017907082096468
logistic_regression,0.1528550512445095,0.67008547008547,0.5995649255573889
logistic_regression,0.1531478770131771,0.67008547008547,0.5987919960574164
logistic_regression,0.1531478770131771,0.6717948717948717,0.5986817966209271
logistic_regression,0.1537335285505124,0.6717948717948717,0.5976822518489993
